cell | V (mV),INa | xina (nA_per_nF)
3.2592,4.11E-35
3.25469,3.98E-35
3.25017,3.85E-35
3.24566,3.71E-35
3.24114,3.58E-35
3.23662,3.44E-35
3.2321,3.30E-35
3.22758,3.15E-35
3.22306,3.00E-35
3.21854,2.85E-35
3.21402,2.70E-35
3.20949,2.54E-35
3.20497,2.38E-35
3.20045,2.22E-35
3.19592,2.05E-35
3.19139,1.89E-35
3.18687,1.72E-35
3.18234,1.54E-35
3.17781,1.37E-35
3.17328,1.19E-35
3.16875,1.00E-35
3.16422,8.18E-36
3.15969,6.29E-36
3.15516,4.38E-36
3.15062,2.43E-36
3.14609,4.54E-37
3.14155,-1.55E-36
3.13702,-3.59E-36
3.13248,-5.65E-36
3.12795,-7.75E-36
3.12341,-8.93E-36
3.11887,-9.05E-36
3.11433,-9.16E-36
3.10979,-9.27E-36
3.10525,-9.38E-36
3.10071,-9.49E-36
3.09616,-9.60E-36
3.09162,-9.71E-36
3.08707,-9.81E-36
3.08253,-9.91E-36
3.07798,-1.00E-35
3.07344,-1.01E-35
3.06889,-1.02E-35
3.06434,-1.03E-35
3.05979,-1.04E-35
3.05524,-1.05E-35
3.05069,-1.06E-35
3.04614,-1.07E-35
3.04159,-1.08E-35
3.03704,-1.08E-35
3.03248,-1.09E-35
3.02793,-1.10E-35
3.02337,-1.11E-35
3.01882,-1.12E-35
3.01426,-1.12E-35
3.0097,-1.13E-35
3.00514,-1.14E-35
3.00058,-1.15E-35
2.99602,-1.15E-35
2.99146,-1.16E-35
2.9869,-1.17E-35
2.98234,-1.17E-35
2.97778,-1.18E-35
2.97321,-1.18E-35
2.96865,-1.19E-35
2.96408,-1.20E-35
2.95951,-1.20E-35
2.95495,-1.21E-35
2.95038,-1.21E-35
2.94581,-1.22E-35
2.94124,-1.22E-35
2.93667,-1.23E-35
2.9321,-1.23E-35
2.92753,-1.24E-35
2.92295,-1.24E-35
2.91838,-1.25E-35
2.91381,-1.25E-35
2.90923,-1.26E-35
2.90466,-1.26E-35
2.90008,-1.26E-35
2.8955,-1.27E-35
2.89092,-1.27E-35
2.88634,-1.27E-35
2.88176,-1.28E-35
2.87718,-1.28E-35
2.8726,-1.28E-35
2.86802,-1.29E-35
2.86344,-1.29E-35
2.85885,-1.29E-35
2.85427,-1.29E-35
2.84968,-1.30E-35
2.84509,-1.30E-35
2.84051,-1.30E-35
2.83592,-1.30E-35
2.83133,-1.31E-35
2.82674,-1.31E-35
2.82215,-1.31E-35
2.81756,-1.31E-35
2.81297,-1.31E-35
2.80838,-1.31E-35
2.80378,-1.31E-35
2.79919,-1.32E-35
2.79459,-1.32E-35
2.79,-1.32E-35
2.7854,-1.32E-35
2.7808,-1.32E-35
2.7762,-1.32E-35
2.7716,-1.32E-35
2.767,-1.32E-35
2.7624,-1.32E-35
2.7578,-1.32E-35
2.7532,-1.32E-35
2.7486,-1.32E-35
2.74399,-1.32E-35
2.73939,-1.32E-35
2.73478,-1.32E-35
2.73018,-1.32E-35
2.72557,-1.32E-35
2.72096,-1.32E-35
2.71635,-1.32E-35
2.71174,-1.32E-35
2.70713,-1.32E-35
2.70252,-1.32E-35
2.69791,-1.32E-35
2.6933,-1.32E-35
2.68868,-1.32E-35
2.68407,-1.32E-35
2.67945,-1.32E-35
2.67484,-1.32E-35
2.67022,-1.32E-35
2.6656,-1.31E-35
2.66098,-1.31E-35
2.65636,-1.31E-35
2.65174,-1.31E-35
2.64712,-1.31E-35
2.6425,-1.31E-35
2.63788,-1.31E-35
2.63326,-1.31E-35
2.62863,-1.30E-35
2.62401,-1.30E-35
2.61938,-1.30E-35
2.61476,-1.30E-35
2.61013,-1.30E-35
2.6055,-1.30E-35
2.60087,-1.30E-35
2.59624,-1.29E-35
2.59161,-1.29E-35
2.58698,-1.29E-35
2.58235,-1.29E-35
2.57771,-1.29E-35
2.57308,-1.29E-35
2.56845,-1.29E-35
2.56381,-1.28E-35
2.55917,-1.28E-35
2.55454,-1.28E-35
2.5499,-1.28E-35
2.54526,-1.28E-35
2.54062,-1.28E-35
2.53598,-1.27E-35
2.53134,-1.27E-35
2.5267,-1.27E-35
2.52205,-1.27E-35
2.51741,-1.27E-35
2.51277,-1.27E-35
2.50812,-1.26E-35
2.50348,-1.26E-35
2.49883,-1.26E-35
2.49418,-1.26E-35
2.48953,-1.26E-35
2.48488,-1.26E-35
2.48023,-1.26E-35
2.47558,-1.25E-35
2.47093,-1.25E-35
2.46628,-1.25E-35
2.46162,-1.25E-35
2.45697,-1.25E-35
2.45232,-1.25E-35
2.44766,-1.25E-35
2.443,-1.25E-35
2.43835,-1.25E-35
2.43369,-1.24E-35
2.42903,-1.24E-35
2.42437,-1.24E-35
2.41971,-1.24E-35
2.41505,-1.24E-35
2.41038,-1.24E-35
2.40572,-1.24E-35
2.40106,-1.24E-35
2.39639,-1.24E-35
2.39173,-1.24E-35
2.38706,-1.24E-35
2.38239,-1.24E-35
2.37772,-1.24E-35
2.37306,-1.24E-35
2.36839,-1.24E-35
2.36372,-1.24E-35
2.35904,-1.24E-35
2.35437,-1.24E-35
2.3497,-1.24E-35
2.34503,-1.24E-35
2.34035,-1.24E-35
2.33568,-1.24E-35
2.331,-1.24E-35
2.32632,-1.24E-35
2.32164,-1.23E-35
2.31697,-1.22E-35
2.31229,-1.22E-35
2.30761,-1.21E-35
2.30292,-1.20E-35
2.29824,-1.19E-35
2.29356,-1.18E-35
2.28888,-1.18E-35
2.28419,-1.17E-35
2.27951,-1.16E-35
2.27482,-1.15E-35
2.27013,-1.14E-35
2.26545,-1.14E-35
2.26076,-1.13E-35
2.25607,-1.12E-35
2.25138,-1.11E-35
2.24669,-1.11E-35
2.24199,-1.10E-35
2.2373,-1.09E-35
2.23261,-1.08E-35
2.22791,-1.07E-35
2.22322,-1.06E-35
2.21852,-1.06E-35
2.21383,-1.05E-35
2.20913,-1.04E-35
2.20443,-1.03E-35
2.19973,-1.02E-35
2.19503,-1.02E-35
2.19033,-1.01E-35
2.18563,-1.00E-35
2.18092,-9.93E-36
2.17622,-9.85E-36
2.17152,-9.77E-36
2.16681,-9.69E-36
2.16211,-9.61E-36
2.1574,-9.53E-36
2.15269,-9.45E-36
2.14798,-9.37E-36
2.14327,-9.29E-36
2.13856,-9.21E-36
2.13385,-9.13E-36
2.12914,-9.05E-36
2.12443,-8.98E-36
2.11972,-8.90E-36
2.115,-8.82E-36
2.11029,-8.74E-36
2.10557,-8.66E-36
2.10085,-8.59E-36
2.09614,-8.51E-36
2.09142,-8.43E-36
2.0867,-8.36E-36
2.08198,-8.28E-36
2.07726,-8.21E-36
2.07254,-8.13E-36
2.06781,-8.06E-36
2.06309,-7.98E-36
2.05836,-7.91E-36
2.05364,-7.84E-36
2.04891,-7.76E-36
2.04419,-7.69E-36
2.03946,-7.62E-36
2.03473,-7.55E-36
2.03,-7.48E-36
2.02527,-7.41E-36
2.02054,-7.34E-36
2.01581,-7.27E-36
2.01108,-7.20E-36
2.00634,-7.13E-36
2.00161,-7.06E-36
1.99687,-6.99E-36
1.99214,-6.93E-36
1.9874,-6.86E-36
1.98266,-6.79E-36
1.97792,-6.73E-36
1.97319,-6.66E-36
1.96845,-6.60E-36
1.9637,-6.54E-36
1.95896,-6.47E-36
1.95422,-6.41E-36
1.94948,-6.35E-36
1.94473,-6.29E-36
1.93999,-6.23E-36
1.93524,-6.17E-36
1.93049,-6.11E-36
1.92575,-6.05E-36
1.921,-6.00E-36
1.91625,-5.94E-36
1.9115,-5.88E-36
1.90675,-5.83E-36
1.902,-5.77E-36
1.89724,-5.72E-36
1.89249,-5.67E-36
1.88773,-5.62E-36
1.88298,-5.57E-36
1.87822,-5.52E-36
1.87347,-5.47E-36
1.86871,-5.42E-36
1.86395,-5.37E-36
1.85919,-5.32E-36
1.85443,-5.28E-36
1.84967,-5.23E-36
1.84491,-5.19E-36
1.84014,-5.14E-36
1.83538,-5.10E-36
1.83062,-5.06E-36
1.82585,-5.02E-36
1.82108,-4.98E-36
1.81632,-4.94E-36
1.81155,-4.90E-36
1.80678,-4.87E-36
1.80201,-4.83E-36
1.79724,-4.80E-36
1.79247,-4.76E-36
1.7877,-4.73E-36
1.78292,-4.70E-36
1.77815,-4.67E-36
1.77337,-4.64E-36
1.7686,-4.61E-36
1.76382,-4.58E-36
1.75905,-4.55E-36
1.75427,-4.53E-36
1.74949,-4.50E-36
1.74471,-4.48E-36
1.73993,-4.46E-36
1.73515,-4.44E-36
1.73036,-4.41E-36
1.72558,-4.40E-36
1.7208,-4.38E-36
1.71601,-4.36E-36
1.71123,-4.34E-36
1.70644,-4.33E-36
1.70165,-4.32E-36
1.69686,-4.30E-36
1.69207,-4.29E-36
1.68728,-4.28E-36
1.68249,-4.27E-36
1.6777,-4.26E-36
1.67291,-4.26E-36
1.66812,-4.25E-36
1.66332,-4.25E-36
1.65853,-4.24E-36
1.65373,-4.24E-36
1.64893,-4.24E-36
1.64414,-4.24E-36
1.63934,-4.24E-36
1.63454,-4.25E-36
1.62974,-4.25E-36
1.62494,-4.26E-36
1.62013,-4.26E-36
1.61533,-4.27E-36
1.61053,-4.28E-36
1.60572,-4.29E-36
1.60092,-4.30E-36
1.59611,-4.32E-36
1.5913,-4.33E-36
1.5865,-4.35E-36
1.58169,-4.36E-36
1.57688,-4.38E-36
1.57207,-4.40E-36
1.56726,-4.42E-36
1.56244,-4.45E-36
1.55763,-4.47E-36
1.55282,-4.49E-36
1.548,-4.52E-36
1.54319,-4.55E-36
1.53837,-4.58E-36
1.53355,-4.61E-36
1.52873,-4.64E-36
1.52391,-4.67E-36
1.51909,-4.71E-36
1.51427,-4.74E-36
1.50945,-4.78E-36
1.50463,-4.82E-36
1.49981,-4.80E-36
1.49498,-4.76E-36
1.49016,-4.72E-36
1.48533,-4.68E-36
1.4805,-4.63E-36
1.47568,-4.59E-36
1.47085,-4.55E-36
1.46602,-4.51E-36
1.46119,-4.47E-36
1.45636,-4.43E-36
1.45152,-4.39E-36
1.44669,-4.35E-36
1.44186,-4.31E-36
1.43702,-4.27E-36
1.43219,-4.23E-36
1.42735,-4.19E-36
1.42251,-4.15E-36
1.41768,-4.11E-36
1.41284,-4.07E-36
1.408,-4.03E-36
1.40316,-3.99E-36
1.39831,-3.95E-36
1.39347,-3.91E-36
1.38863,-3.87E-36
1.38378,-3.83E-36
1.37894,-3.80E-36
1.37409,-3.76E-36
1.36925,-3.72E-36
1.3644,-3.68E-36
1.35955,-3.65E-36
1.3547,-3.61E-36
1.34985,-3.57E-36
1.345,-3.53E-36
1.34015,-3.50E-36
1.33529,-3.46E-36
1.33044,-3.43E-36
1.32559,-3.39E-36
1.32073,-3.35E-36
1.31587,-3.32E-36
1.31102,-3.28E-36
1.30616,-3.25E-36
1.3013,-3.21E-36
1.29644,-3.18E-36
1.29158,-3.14E-36
1.28672,-3.11E-36
1.28185,-3.08E-36
1.27699,-3.04E-36
1.27213,-3.01E-36
1.26726,-2.98E-36
1.2624,-2.94E-36
1.25753,-2.91E-36
1.25266,-2.88E-36
1.24779,-2.84E-36
1.24292,-2.81E-36
1.23805,-2.78E-36
1.23318,-2.75E-36
1.22831,-2.72E-36
1.22344,-2.68E-36
1.21856,-2.65E-36
1.21369,-2.62E-36
1.20881,-2.59E-36
1.20394,-2.56E-36
1.19906,-2.53E-36
1.19418,-2.50E-36
1.1893,-2.47E-36
1.18442,-2.44E-36
1.17954,-2.41E-36
1.17466,-2.38E-36
1.16978,-2.36E-36
1.16489,-2.33E-36
1.16001,-2.30E-36
1.15512,-2.27E-36
1.15024,-2.24E-36
1.14535,-2.22E-36
1.14046,-2.19E-36
1.13557,-2.16E-36
1.13068,-2.13E-36
1.12579,-2.11E-36
1.1209,-2.08E-36
1.11601,-2.05E-36
1.11112,-2.03E-36
1.10622,-2.00E-36
1.10133,-1.98E-36
1.09643,-1.95E-36
1.09153,-1.93E-36
1.08664,-1.90E-36
1.08174,-1.88E-36
1.07684,-1.86E-36
1.07194,-1.83E-36
1.06704,-1.81E-36
1.06213,-1.78E-36
1.05723,-1.76E-36
1.05233,-1.74E-36
1.04742,-1.72E-36
1.04252,-1.69E-36
1.03761,-1.67E-36
1.0327,-1.65E-36
1.0278,-1.63E-36
1.02289,-1.61E-36
1.01798,-1.59E-36
1.01307,-1.57E-36
1.00815,-1.55E-36
1.00324,-1.53E-36
0.998327,-1.51E-36
0.993413,-1.49E-36
0.988497,-1.47E-36
0.983581,-1.45E-36
0.978664,-1.43E-36
0.973746,-1.41E-36
0.968827,-1.39E-36
0.963907,-1.37E-36
0.958987,-1.36E-36
0.954065,-1.34E-36
0.949142,-1.32E-36
0.944219,-1.30E-36
0.939295,-1.29E-36
0.93437,-1.27E-36
0.929444,-1.25E-36
0.924517,-1.24E-36
0.919589,-1.22E-36
0.91466,-1.21E-36
0.90973,-1.19E-36
0.9048,-1.18E-36
0.899869,-1.16E-36
0.894936,-1.15E-36
0.890003,-1.13E-36
0.885069,-1.12E-36
0.880134,-1.11E-36
0.875198,-1.09E-36
0.870261,-1.08E-36
0.865324,-1.07E-36
0.860385,-1.06E-36
0.855446,-1.04E-36
0.850505,-1.03E-36
0.845564,-1.02E-36
0.840622,-1.01E-36
0.835679,-9.99E-37
0.830735,-9.88E-37
0.82579,-9.78E-37
0.820844,-9.67E-37
0.815897,-9.58E-37
0.81095,-9.48E-37
0.806001,-9.39E-37
0.801052,-9.30E-37
0.796102,-9.21E-37
0.791151,-9.12E-37
0.786199,-9.04E-37
0.781246,-8.96E-37
0.776292,-8.88E-37
0.771337,-8.81E-37
0.766381,-8.74E-37
0.761425,-8.67E-37
0.756467,-8.60E-37
0.751509,-8.54E-37
0.74655,-8.48E-37
0.74159,-8.42E-37
0.736629,-8.37E-37
0.731667,-8.32E-37
0.726704,-8.27E-37
0.72174,-8.22E-37
0.716775,-8.18E-37
0.71181,-8.14E-37
0.706843,-8.10E-37
0.701876,-8.07E-37
0.696907,-8.03E-37
0.691938,-8.00E-37
0.686968,-7.98E-37
0.681997,-7.95E-37
0.677025,-7.93E-37
0.672052,-7.91E-37
0.667079,-7.90E-37
0.662104,-7.89E-37
0.657128,-7.88E-37
0.652152,-7.85E-37
0.647175,-7.77E-37
0.642196,-7.69E-37
0.637217,-7.61E-37
0.632237,-7.53E-37
0.627256,-7.45E-37
0.622274,-7.38E-37
0.617291,-7.30E-37
0.612308,-7.23E-37
0.607323,-7.16E-37
0.602337,-7.08E-37
0.597351,-7.01E-37
0.592364,-6.94E-37
0.587375,-6.87E-37
0.582386,-6.80E-37
0.577396,-6.74E-37
0.572405,-6.67E-37
0.567413,-6.60E-37
0.56242,-6.54E-37
0.557426,-6.47E-37
0.552432,-6.41E-37
0.547436,-6.34E-37
0.54244,-6.28E-37
0.537442,-6.22E-37
0.532444,-6.16E-37
0.527445,-6.10E-37
0.522444,-6.04E-37
0.517443,-5.98E-37
0.512441,-5.92E-37
0.507439,-5.86E-37
0.502435,-5.80E-37
0.49743,-5.75E-37
0.492424,-5.69E-37
0.487418,-5.63E-37
0.48241,-5.58E-37
0.477402,-5.52E-37
0.472393,-5.47E-37
0.467382,-5.42E-37
0.462371,-5.36E-37
0.457359,-5.31E-37
0.452346,-5.26E-37
0.447332,-5.21E-37
0.442317,-5.15E-37
0.437302,-5.10E-37
0.432285,-5.05E-37
0.427267,-5.00E-37
0.422249,-4.95E-37
0.417229,-4.90E-37
0.412209,-4.85E-37
0.407188,-4.81E-37
0.402165,-4.76E-37
0.397142,-4.71E-37
0.392118,-4.66E-37
0.387093,-4.61E-37
0.382067,-4.57E-37
0.377041,-4.52E-37
0.372013,-4.47E-37
0.366984,-4.43E-37
0.361955,-4.38E-37
0.356924,-4.33E-37
0.351893,-4.29E-37
0.34686,-4.24E-37
0.341827,-4.20E-37
0.336793,-4.15E-37
0.331758,-4.11E-37
0.326722,-4.06E-37
0.321685,-4.02E-37
0.316647,-3.97E-37
0.311608,-3.93E-37
0.306568,-3.88E-37
0.301527,-3.84E-37
0.296486,-3.79E-37
0.291443,-3.75E-37
0.2864,-3.71E-37
0.281355,-3.66E-37
0.27631,-3.62E-37
0.271264,-3.57E-37
0.266216,-3.53E-37
0.261168,-3.48E-37
0.256119,-3.44E-37
0.251069,-3.40E-37
0.246018,-3.35E-37
0.240966,-3.31E-37
0.235914,-3.26E-37
0.23086,-3.22E-37
0.225805,-3.17E-37
0.22075,-3.13E-37
0.215693,-3.08E-37
0.210636,-3.04E-37
0.205577,-2.99E-37
0.200518,-2.95E-37
0.195458,-2.90E-37
0.190396,-2.86E-37
0.185334,-2.81E-37
0.180271,-2.76E-37
0.175207,-2.72E-37
0.170142,-2.67E-37
0.165076,-2.62E-37
0.16001,-2.58E-37
0.154942,-2.53E-37
0.149873,-2.48E-37
0.144804,-2.43E-37
0.139733,-2.39E-37
0.134662,-2.34E-37
0.129589,-2.29E-37
0.124516,-2.24E-37
0.119441,-2.19E-37
0.114366,-2.14E-37
0.10929,-2.09E-37
0.104213,-2.04E-37
0.0991349,-1.99E-37
0.0940559,-1.94E-37
0.0889759,-1.89E-37
0.0838951,-1.83E-37
0.0788132,-1.78E-37
0.0737305,-1.73E-37
0.0686468,-1.67E-37
0.0635621,-1.62E-37
0.0584765,-1.57E-37
0.05339,-1.53E-37
0.0483025,-1.51E-37
0.0432141,-1.49E-37
0.0381248,-1.46E-37
0.0330345,-1.44E-37
0.0279432,-1.42E-37
0.0228511,-1.40E-37
0.0177579,-1.37E-37
0.0126639,-1.35E-37
0.00756885,-1.33E-37
0.00247288,-1.31E-37
-0.00262403,-1.29E-37
-0.00772188,-1.27E-37
-0.0128207,-1.25E-37
-0.0179204,-1.23E-37
-0.0230211,-1.21E-37
-0.0281228,-1.19E-37
-0.0332254,-1.17E-37
-0.0383289,-1.15E-37
-0.0434334,-1.13E-37
-0.0485388,-1.11E-37
-0.0536452,-1.09E-37
-0.0587525,-1.08E-37
-0.0638608,-1.06E-37
-0.06897,-1.04E-37
-0.0740802,-1.02E-37
-0.0791913,-1.00E-37
-0.0843034,-9.87E-38
-0.0894164,-9.70E-38
-0.0945304,-9.53E-38
-0.0996453,-9.36E-38
-0.104761,-9.20E-38
-0.109878,-9.03E-38
-0.114996,-8.87E-38
-0.120115,-8.71E-38
-0.125234,-8.55E-38
-0.130355,-8.40E-38
-0.135477,-8.24E-38
-0.140599,-8.09E-38
-0.145723,-7.94E-38
-0.150847,-7.79E-38
-0.155972,-7.64E-38
-0.161099,-7.49E-38
-0.166226,-7.35E-38
-0.171354,-7.21E-38
-0.176484,-7.06E-38
-0.181614,-6.92E-38
-0.186745,-6.78E-38
-0.191877,-6.65E-38
-0.19701,-6.51E-38
-0.202144,-6.37E-38
-0.207279,-6.24E-38
-0.212415,-6.11E-38
-0.217552,-5.98E-38
-0.22269,-5.84E-38
-0.227829,-5.72E-38
-0.232968,-5.59E-38
-0.238109,-5.46E-38
-0.243251,-5.33E-38
-0.248394,-5.21E-38
-0.253537,-5.09E-38
-0.258682,-4.96E-38
-0.263827,-4.84E-38
-0.268974,-4.72E-38
-0.274121,-4.60E-38
-0.27927,-4.48E-38
-0.284419,-4.36E-38
-0.289569,-4.24E-38
-0.294721,-4.13E-38
-0.299873,-4.01E-38
-0.305026,-3.90E-38
-0.31018,-3.78E-38
-0.315336,-3.67E-38
-0.320492,-3.55E-38
-0.325649,-3.44E-38
-0.330807,-3.33E-38
-0.335966,-3.22E-38
-0.341126,-3.11E-38
-0.346287,-3.00E-38
-0.351449,-2.89E-38
-0.356612,-2.78E-38
-0.361775,-2.67E-38
-0.36694,-2.56E-38
-0.372106,-2.45E-38
-0.377273,-2.35E-38
-0.382441,-2.24E-38
-0.387609,-2.13E-38
-0.392779,-2.03E-38
-0.39795,-1.92E-38
-0.403121,-1.82E-38
-0.408294,-1.71E-38
-0.413467,-1.61E-38
-0.418642,-1.50E-38
-0.423817,-1.40E-38
-0.428994,-1.29E-38
-0.434171,-1.19E-38
-0.43935,-1.09E-38
-0.444529,-9.82E-39
-0.449709,-8.79E-39
-0.454891,-7.75E-39
-0.460073,-6.72E-39
-0.465256,-5.69E-39
-0.47044,-4.66E-39
-0.475626,-3.62E-39
-0.480812,-2.59E-39
-0.485999,-1.56E-39
-0.491187,-5.29E-40
-0.496376,5.03E-40
-0.501566,1.54E-39
-0.506757,2.57E-39
-0.511949,3.60E-39
-0.517142,4.64E-39
-0.522336,5.68E-39
-0.527531,6.72E-39
-0.532727,7.76E-39
-0.537924,8.80E-39
-0.543122,9.84E-39
-0.548321,1.09E-38
-0.553521,1.19E-38
-0.558722,1.25E-38
-0.563923,1.31E-38
-0.569126,1.36E-38
-0.57433,1.42E-38
-0.579535,1.48E-38
-0.584741,1.53E-38
-0.589947,1.59E-38
-0.595155,1.64E-38
-0.600364,1.70E-38
-0.605573,1.75E-38
-0.610784,1.80E-38
-0.615996,1.85E-38
-0.621208,1.90E-38
-0.626422,1.95E-38
-0.631636,2.00E-38
-0.636852,2.05E-38
-0.642068,2.09E-38
-0.647286,2.14E-38
-0.652504,2.18E-38
-0.657724,2.23E-38
-0.662944,2.27E-38
-0.668166,2.32E-38
-0.673388,2.36E-38
-0.678612,2.40E-38
-0.683836,2.44E-38
-0.689062,2.48E-38
-0.694288,2.52E-38
-0.699515,2.56E-38
-0.704744,2.60E-38
-0.709973,2.64E-38
-0.715203,2.67E-38
-0.720435,2.71E-38
-0.725667,2.74E-38
-0.7309,2.78E-38
-0.736135,2.81E-38
-0.74137,2.85E-38
-0.746606,2.88E-38
-0.751844,2.91E-38
-0.757082,2.94E-38
-0.762321,2.98E-38
-0.767561,3.01E-38
-0.772803,3.04E-38
-0.778045,3.06E-38
-0.783288,3.09E-38
-0.788532,3.12E-38
-0.793777,3.15E-38
-0.799024,3.18E-38
-0.804271,3.20E-38
-0.809519,3.23E-38
-0.814768,3.25E-38
-0.820018,3.28E-38
-0.82527,3.30E-38
-0.830522,3.32E-38
-0.835775,3.35E-38
-0.841029,3.37E-38
-0.846284,3.39E-38
-0.85154,3.41E-38
-0.856798,3.43E-38
-0.862056,3.45E-38
-0.867315,3.47E-38
-0.872575,3.49E-38
-0.877836,3.51E-38
-0.883098,3.53E-38
-0.888362,3.55E-38
-0.893626,3.56E-38
-0.898891,3.58E-38
-0.904157,3.59E-38
-0.909424,3.61E-38
-0.914692,3.63E-38
-0.919961,3.64E-38
-0.925232,3.65E-38
-0.930503,3.67E-38
-0.935775,3.68E-38
-0.941048,3.69E-38
-0.946322,3.70E-38
-0.951597,3.71E-38
-0.956874,3.73E-38
-0.962151,3.74E-38
-0.967429,3.75E-38
-0.972708,3.76E-38
-0.977988,3.76E-38
-0.983269,3.77E-38
-0.988552,3.78E-38
-0.993835,3.79E-38
-0.999119,3.80E-38
-1.0044,3.80E-38
-1.00969,3.81E-38
-1.01498,3.81E-38
-1.02027,3.82E-38
-1.02556,3.82E-38
-1.03085,3.83E-38
-1.03614,3.83E-38
-1.04143,3.84E-38
-1.04672,3.84E-38
-1.05202,3.84E-38
-1.05731,3.84E-38
-1.06261,3.84E-38
-1.06791,3.85E-38
-1.0732,3.85E-38
-1.0785,3.85E-38
-1.0838,3.85E-38
-1.0891,3.85E-38
-1.09441,3.85E-38
-1.09971,3.84E-38
-1.10502,3.84E-38
-1.11032,3.84E-38
-1.11563,3.84E-38
-1.12093,3.83E-38
-1.12624,3.83E-38
-1.13155,3.83E-38
-1.13686,3.82E-38
-1.14217,3.82E-38
-1.14749,3.81E-38
-1.1528,3.81E-38
-1.15811,3.80E-38
-1.16343,3.79E-38
-1.16875,3.79E-38
-1.17406,3.78E-38
-1.17938,3.77E-38
-1.1847,3.77E-38
-1.19002,3.76E-38
-1.19535,3.75E-38
-1.20067,3.75E-38
-1.20599,3.74E-38
-1.21132,3.73E-38
-1.21664,3.72E-38
-1.22197,3.71E-38
-1.2273,3.70E-38
-1.23263,3.69E-38
-1.23796,3.68E-38
-1.24329,3.67E-38
-1.24862,3.66E-38
-1.25395,3.65E-38
-1.25928,3.64E-38
-1.26462,3.62E-38
-1.26996,3.61E-38
-1.27529,3.60E-38
-1.28063,3.59E-38
-1.28597,3.57E-38
-1.29131,3.56E-38
-1.29665,3.54E-38
-1.30199,3.53E-38
-1.30734,3.52E-38
-1.31268,3.50E-38
-1.31803,3.48E-38
-1.32337,3.47E-38
-1.32872,3.45E-38
-1.33407,3.44E-38
-1.33942,3.42E-38
-1.34477,3.40E-38
-1.35012,3.38E-38
-1.35547,3.37E-38
-1.36082,3.35E-38
-1.36618,3.33E-38
-1.37153,3.31E-38
-1.37689,3.29E-38
-1.38225,3.27E-38
-1.38761,3.25E-38
-1.39297,3.23E-38
-1.39833,3.21E-38
-1.40369,3.19E-38
-1.40905,3.17E-38
-1.41441,3.15E-38
-1.41978,3.13E-38
-1.42514,3.10E-38
-1.43051,3.08E-38
-1.43588,3.06E-38
-1.44125,3.04E-38
-1.44662,3.01E-38
-1.45199,2.99E-38
-1.45736,2.96E-38
-1.46273,2.94E-38
-1.46811,2.91E-38
-1.47348,2.89E-38
-1.47886,2.86E-38
-1.48424,2.84E-38
-1.48961,2.81E-38
-1.49499,2.79E-38
-1.50037,2.76E-38
-1.50575,2.73E-38
-1.51114,2.70E-38
-1.51652,2.68E-38
-1.52191,2.65E-38
-1.52729,2.62E-38
-1.53268,2.59E-38
-1.53806,2.56E-38
-1.54345,2.53E-38
-1.54884,2.50E-38
-1.55423,2.47E-38
-1.55962,2.44E-38
-1.56502,2.41E-38
-1.57041,2.38E-38
-1.57581,2.35E-38
-1.5812,2.32E-38
-1.5866,2.29E-38
-1.592,2.26E-38
-1.5974,2.22E-38
-1.6028,2.19E-38
-1.6082,2.16E-38
-1.6136,2.12E-38
-1.619,2.09E-38
-1.62441,2.06E-38
-1.62981,2.02E-38
-1.63522,1.99E-38
-1.64063,1.95E-38
-1.64603,1.92E-38
-1.65144,1.88E-38
-1.65685,1.85E-38
-1.66227,1.81E-38
-1.66768,1.77E-38
-1.67309,1.74E-38
-1.67851,1.70E-38
-1.68392,1.66E-38
-1.68934,1.62E-38
-1.69476,1.59E-38
-1.70018,1.55E-38
-1.7056,1.51E-38
-1.71102,1.47E-38
-1.71644,1.43E-38
-1.72186,1.39E-38
-1.72729,1.35E-38
-1.73271,1.31E-38
-1.73814,1.27E-38
-1.74356,1.23E-38
-1.74899,1.19E-38
-1.75442,1.15E-38
-1.75985,1.10E-38
-1.76528,1.06E-38
-1.77072,1.02E-38
-1.77615,9.75E-39
-1.78158,9.32E-39
-1.78702,8.89E-39
-1.79246,8.45E-39
-1.79789,8.01E-39
-1.80333,7.56E-39
-1.80877,7.12E-39
-1.81421,6.66E-39
-1.81966,6.36E-39
-1.8251,6.07E-39
-1.83054,5.78E-39
-1.83599,5.49E-39
-1.84144,5.20E-39
-1.84688,4.92E-39
-1.85233,4.63E-39
-1.85778,4.35E-39
-1.86323,4.06E-39
-1.86868,3.78E-39
-1.87414,3.50E-39
-1.87959,3.22E-39
-1.88504,2.94E-39
-1.8905,2.66E-39
-1.89596,2.38E-39
-1.90141,2.11E-39
-1.90687,1.83E-39
-1.91233,1.56E-39
-1.91779,1.29E-39
-1.92326,1.02E-39
-1.92872,7.50E-40
-1.93418,4.83E-40
-1.93965,2.17E-40
-1.94512,-4.66E-41
-1.95058,-3.09E-40
-1.95605,-5.70E-40
-1.96152,-8.29E-40
-1.96699,-1.09E-39
-1.97246,-1.34E-39
-1.97794,-1.60E-39
-1.98341,-1.85E-39
-1.98889,-2.10E-39
-1.99436,-2.35E-39
-1.99984,-2.60E-39
-2.00532,-2.84E-39
-2.0108,-3.09E-39
-2.01628,-3.33E-39
-2.02176,-3.57E-39
-2.02724,-3.81E-39
-2.03272,-4.04E-39
-2.03821,-4.28E-39
