cell | V (mV),INa | INa (uA_per_uF)
-85.7264,-4.31E-06
-85.7264,-4.31E-06
-85.7264,-4.31E-06
-85.7264,-4.31E-06
-85.7264,-4.31E-06
-85.7264,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7265,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7266,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7267,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7268,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.7269,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.727,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7271,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7272,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7273,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7274,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7275,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7276,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7277,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7278,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.7279,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.728,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7281,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7282,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7283,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7284,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7285,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7286,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7287,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7288,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.7289,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.729,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7291,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7292,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7293,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7294,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7295,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7296,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7297,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7298,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.7299,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.73,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7301,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7302,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7303,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7304,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.31E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7305,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7306,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7307,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7308,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.7309,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.731,-4.30E-06
-85.7311,-4.30E-06
-85.7311,-4.30E-06
