membrane | V (mV),sodium_current | i_Na (uA_per_mm2)
-47.065,-0.263988
-46.3137,-0.293357
-45.5317,-0.325756
-44.7156,-0.361449
-43.8621,-0.4007
-42.9674,-0.44377
-42.0277,-0.490902
-41.0388,-0.542308
-39.9963,-0.598141
-38.8956,-0.658473
-37.7324,-0.723254
-36.5023,-0.792276
-35.2012,-0.865121
-33.8256,-0.941118
-32.3728,-1.0193
-30.8413,-1.09839
-29.2309,-1.17675
-27.5433,-1.25251
-25.7822,-1.32353
-23.9534,-1.38764
-22.0649,-1.44273
-20.1267,-1.48695
-18.1505,-1.51896
-16.1489,-1.53797
-14.1351,-1.54387
-12.1221,-1.53718
-10.1218,-1.51897
-8.14534,-1.49074
-6.69559,-1.46608
-5.27481,-1.43379
-3.8894,-1.39626
-2.54366,-1.35533
-1.24027,-1.31237
0.0193036,-1.26844
1.23447,-1.22428
2.40529,-1.18045
3.53232,-1.13735
4.61643,-1.09525
5.65872,-1.05433
6.66043,-1.01472
7.62293,-0.976477
8.5476,-0.939647
9.43588,-0.904238
10.2892,-0.870239
11.1089,-0.837628
11.8965,-0.806373
12.6532,-0.776434
13.3803,-0.747769
14.0792,-0.720331
14.751,-0.694072
15.3969,-0.668946
16.0181,-0.644903
16.6154,-0.621897
17.1901,-0.599881
17.7431,-0.57881
18.2752,-0.558641
18.7874,-0.539332
19.2806,-0.520842
19.7555,-0.503133
20.2129,-0.486168
20.6535,-0.469912
21.0781,-0.45433
21.4873,-0.439391
21.8817,-0.425063
22.262,-0.411319
22.6286,-0.398131
22.9822,-0.385472
23.3233,-0.373317
23.6524,-0.361643
23.9699,-0.350427
24.2764,-0.339649
24.5721,-0.329287
24.8577,-0.319323
25.1333,-0.309738
25.3995,-0.300515
25.6565,-0.291638
25.9048,-0.283092
26.1446,-0.27486
26.3762,-0.266931
26.6,-0.259289
26.8162,-0.251922
27.0251,-0.244819
27.227,-0.237968
27.4221,-0.231358
27.6107,-0.22498
27.793,-0.218822
27.9691,-0.212875
28.1394,-0.207132
28.304,-0.201583
28.4631,-0.19622
28.6169,-0.191036
28.7656,-0.186024
28.9093,-0.181176
29.0482,-0.176485
29.1824,-0.171947
29.3122,-0.167553
29.4377,-0.1633
29.5589,-0.15918
29.676,-0.15519
29.7893,-0.151324
29.8987,-0.147578
30.0044,-0.143946
30.1065,-0.140425
30.2051,-0.13701
30.3004,-0.133697
30.3924,-0.130483
30.4812,-0.127364
30.567,-0.124336
30.6497,-0.121397
30.7296,-0.118543
30.8067,-0.115771
30.881,-0.113077
30.9527,-0.11046
31.0218,-0.107917
31.0884,-0.105445
31.1526,-0.103041
31.2144,-0.100704
31.274,-0.0984309
31.3313,-0.0962197
31.3864,-0.0940682
31.4394,-0.0919745
31.4904,-0.0899366
31.5394,-0.0879529
31.5864,-0.0860214
31.6315,-0.0841406
31.6748,-0.0823088
31.7164,-0.0805243
31.7561,-0.0787857
31.7942,-0.0770916
31.8307,-0.0754406
31.8655,-0.0738313
31.8988,-0.0722625
31.9305,-0.0707328
31.9608,-0.0692411
31.9896,-0.0677864
32.017,-0.0663673
32.043,-0.0649829
32.0677,-0.0636322
32.091,-0.0623141
32.1131,-0.0610277
32.134,-0.0597721
32.1537,-0.0585464
32.1721,-0.0573497
32.1895,-0.0561812
32.2057,-0.0550401
32.2208,-0.0539256
32.2348,-0.052837
32.2478,-0.0517736
32.2598,-0.0507346
32.2708,-0.0497194
32.2808,-0.0487274
32.2899,-0.0477578
32.298,-0.0468102
32.3053,-0.0458839
32.3116,-0.0449783
32.3171,-0.0440929
32.3218,-0.0432272
32.3257,-0.0423806
32.3287,-0.0415526
32.331,-0.0407429
32.3325,-0.0399508
32.3333,-0.0391759
32.3333,-0.0384179
32.3327,-0.0376762
32.3313,-0.0369505
32.3293,-0.0362403
32.3266,-0.0355453
32.3233,-0.0348652
32.3193,-0.0341994
32.3147,-0.0335477
32.3095,-0.0329098
32.3037,-0.0322852
32.2974,-0.0316738
32.2905,-0.0310751
32.283,-0.0304888
32.275,-0.0299147
32.2665,-0.0293525
32.2575,-0.0288019
32.2479,-0.0282626
32.2379,-0.0277343
32.2274,-0.0272169
32.2164,-0.02671
32.205,-0.0262134
32.1931,-0.0257268
32.1808,-0.0252501
32.1681,-0.0247831
32.1549,-0.0243254
32.1414,-0.0238769
32.1274,-0.0234374
32.1131,-0.0230067
32.0983,-0.0225845
32.0832,-0.0221708
32.0678,-0.0217653
32.052,-0.0213677
32.0358,-0.0209781
32.0193,-0.0205961
32.0025,-0.0202216
31.9854,-0.0198545
31.9679,-0.0194946
31.9501,-0.0191417
31.932,-0.0187958
31.9137,-0.0184565
31.895,-0.0181239
31.8761,-0.0177977
31.8569,-0.0174778
31.8374,-0.0171641
31.8177,-0.0168565
31.7977,-0.0165548
31.7774,-0.016259
31.7569,-0.0159688
31.7362,-0.0156842
31.7152,-0.015405
31.694,-0.0151312
31.6726,-0.0148626
31.651,-0.0145992
31.6292,-0.0143408
31.6071,-0.0140873
31.5849,-0.0138386
31.5624,-0.0135946
31.5398,-0.0133553
31.517,-0.0131205
31.494,-0.0128902
31.4708,-0.0126642
31.4474,-0.0124424
31.4239,-0.0122249
31.4002,-0.0120114
31.3764,-0.011802
31.3524,-0.0115965
31.3282,-0.0113949
31.3039,-0.011197
31.2794,-0.0110029
31.2548,-0.0108124
31.2301,-0.0106255
31.2052,-0.0104421
31.1802,-0.0102621
31.1551,-0.0100854
31.1298,-0.00991207
31.1045,-0.00974196
31.079,-0.00957502
31.0534,-0.00941119
31.0276,-0.00925041
31.0018,-0.00909262
30.9759,-0.00893776
30.9498,-0.00878578
30.9237,-0.00863663
30.8975,-0.00849024
30.8711,-0.00834657
30.8447,-0.00820556
30.8182,-0.00806717
30.7916,-0.00793134
30.7649,-0.00779803
30.7382,-0.00766718
30.7113,-0.00753875
30.6844,-0.0074127
30.6574,-0.00728898
30.6304,-0.00716755
30.6032,-0.00704835
30.576,-0.00693136
30.5488,-0.00681653
30.5215,-0.00670382
30.4941,-0.00659319
30.4666,-0.00648459
30.4391,-0.006378
30.4116,-0.00627338
30.384,-0.00617068
30.3563,-0.00606988
30.3286,-0.00597093
30.3008,-0.00587381
30.273,-0.00577847
30.2452,-0.00568489
30.2173,-0.00559304
30.1893,-0.00550287
30.1614,-0.00541436
30.1334,-0.00532749
30.1053,-0.00524221
30.0772,-0.0051585
30.0491,-0.00507633
30.021,-0.00499568
29.9928,-0.00491651
29.9646,-0.00483879
29.9364,-0.00476251
29.9082,-0.00468763
29.8799,-0.00461413
29.8516,-0.00454198
29.8233,-0.00447116
29.7949,-0.00440164
29.7666,-0.0043334
29.7382,-0.00426642
29.7098,-0.00420067
29.6814,-0.00413614
29.653,-0.00407279
29.6245,-0.00401061
29.5961,-0.00394957
29.5676,-0.00388966
29.5392,-0.00383085
29.5107,-0.00377312
29.4822,-0.00371646
29.4537,-0.00366084
29.4253,-0.00360625
29.3968,-0.00355267
29.3683,-0.00350007
29.3398,-0.00344845
29.3112,-0.00339778
29.2827,-0.00334804
29.2542,-0.00329922
29.2257,-0.0032513
29.1972,-0.00320426
29.1687,-0.0031581
29.1402,-0.00311279
29.1117,-0.00306831
29.0833,-0.00302466
29.0548,-0.00298182
29.0263,-0.00293977
28.9978,-0.00289849
28.9694,-0.00285798
28.9409,-0.00281822
28.9125,-0.0027792
28.8841,-0.0027409
28.8556,-0.00270331
28.8272,-0.00266642
28.7988,-0.00263021
28.7705,-0.00259467
28.7421,-0.0025598
28.7137,-0.00252557
28.6854,-0.00249198
28.6571,-0.00245901
28.6288,-0.00242666
28.6005,-0.00239491
28.5722,-0.00236375
28.5439,-0.00233317
28.5157,-0.00230316
28.4875,-0.00227371
28.4593,-0.00224481
28.4311,-0.00221645
28.4029,-0.00218862
28.3748,-0.00216131
28.3466,-0.00213451
28.3185,-0.00210821
28.2905,-0.0020824
28.2624,-0.00205708
28.2344,-0.00203223
28.2064,-0.00200785
28.1784,-0.00198393
28.1504,-0.00196045
28.1225,-0.00193742
28.0945,-0.00191482
28.0667,-0.00189265
28.0388,-0.00187089
28.011,-0.00184955
27.9831,-0.0018286
27.9554,-0.00180805
27.9276,-0.00178789
27.8999,-0.00176811
27.8721,-0.00174871
27.8445,-0.00172967
27.8168,-0.00171099
27.7892,-0.00169267
27.7616,-0.0016747
27.734,-0.00165706
27.7065,-0.00163976
27.679,-0.0016228
27.6515,-0.00160615
27.6241,-0.00158982
27.5967,-0.0015738
27.5693,-0.00155809
27.5419,-0.00154268
27.5146,-0.00152756
27.4873,-0.00151274
27.46,-0.00149819
27.4328,-0.00148393
27.4056,-0.00146994
27.3784,-0.00145622
27.3513,-0.00144276
27.3242,-0.00142957
27.2971,-0.00141662
27.2701,-0.00140393
27.2431,-0.00139148
27.2161,-0.00137927
27.1892,-0.0013673
27.1623,-0.00135556
27.1354,-0.00134405
27.1086,-0.00133277
27.0818,-0.0013217
27.055,-0.00131085
27.0283,-0.00130021
27.0016,-0.00128978
26.975,-0.00127955
26.9483,-0.00126952
26.9217,-0.00125969
26.8952,-0.00125006
26.8687,-0.00124061
26.8422,-0.00123135
26.8157,-0.00122227
26.7893,-0.00121337
26.7629,-0.00120465
26.7366,-0.0011961
26.7103,-0.00118772
26.684,-0.0011795
26.6578,-0.00117145
26.6316,-0.00116356
26.6054,-0.00115583
26.5793,-0.00114825
26.5532,-0.00114083
26.5272,-0.00113355
26.5012,-0.00112642
26.4752,-0.00111944
26.4492,-0.00111259
26.4233,-0.00110588
26.3975,-0.00109931
26.3717,-0.00109288
26.3459,-0.00108657
26.3201,-0.00108039
26.2944,-0.00107434
26.2687,-0.00106842
26.2431,-0.00106261
26.2175,-0.00105692
26.1919,-0.00105136
26.1664,-0.0010459
26.1409,-0.00104056
26.1154,-0.00103533
26.09,-0.00103021
26.0647,-0.00102519
26.0393,-0.00102028
26.014,-0.00101548
25.9888,-0.00101077
25.9635,-0.00100617
25.9384,-0.00100166
25.9132,-0.000997243
25.8881,-0.000992924
25.863,-0.000988696
25.838,-0.000984558
25.813,-0.000980509
25.7881,-0.000976547
25.7632,-0.00097267
25.7383,-0.000968878
25.7134,-0.000965167
25.6886,-0.000961538
25.6639,-0.000957987
25.6392,-0.000954515
25.6145,-0.000951118
25.5898,-0.000947797
25.5652,-0.000944549
25.5407,-0.000941373
25.5161,-0.000938268
25.4916,-0.000935233
25.4672,-0.000932266
25.4428,-0.000929366
25.4184,-0.000926531
25.3941,-0.000923761
25.3698,-0.000921055
25.3455,-0.00091841
25.3213,-0.000915826
25.2971,-0.000913302
25.273,-0.000910837
25.2489,-0.000908429
25.2248,-0.000906078
25.2008,-0.000903783
25.1768,-0.000901542
25.1529,-0.000899354
25.129,-0.000897219
25.1051,-0.000895135
25.0813,-0.000893101
25.0575,-0.000891117
25.0337,-0.000889182
25.01,-0.000887294
24.9863,-0.000885453
24.9627,-0.000883658
24.9391,-0.000881908
24.9155,-0.000880202
24.892,-0.00087854
24.8686,-0.00087692
24.8451,-0.000875342
24.8217,-0.000873805
24.7983,-0.000872308
24.775,-0.00087085
24.7517,-0.000869431
24.7285,-0.00086805
24.7053,-0.000866707
24.6821,-0.000865399
24.659,-0.000864128
24.6359,-0.000862892
24.6128,-0.00086169
24.5898,-0.000860522
24.5668,-0.000859388
24.5439,-0.000858286
24.521,-0.000857215
24.4981,-0.000856177
24.4753,-0.000855168
24.4525,-0.00085419
24.4298,-0.000853242
24.4071,-0.000852323
24.3844,-0.000851432
24.3618,-0.00085057
24.3392,-0.000849734
24.3166,-0.000848926
24.2941,-0.000848144
24.2716,-0.000847387
24.2492,-0.000846657
24.2268,-0.000845951
24.2044,-0.000845269
24.1821,-0.000844611
24.1598,-0.000843977
24.1375,-0.000843365
24.1153,-0.000842776
24.0931,-0.00084221
24.071,-0.000841664
24.0489,-0.00084114
24.0268,-0.000840638
24.0048,-0.000840156
23.9828,-0.000839694
23.9609,-0.000839252
23.939,-0.000838829
23.9171,-0.000838425
23.8953,-0.000838039
23.8735,-0.000837672
23.8517,-0.000837323
23.83,-0.000836991
23.8083,-0.000836676
23.7867,-0.000836377
23.765,-0.000836096
23.7435,-0.00083583
23.7219,-0.00083558
23.7004,-0.000835345
23.679,-0.000835125
23.6576,-0.000834921
23.6362,-0.000834731
23.6148,-0.000834556
23.5935,-0.000834395
23.5722,-0.000834248
23.551,-0.000834114
23.5298,-0.000833994
23.5086,-0.000833886
23.4875,-0.000833791
23.4664,-0.000833708
23.4454,-0.000833638
23.4244,-0.000833579
23.4034,-0.000833532
23.3824,-0.000833497
23.3615,-0.000833472
23.3407,-0.000833459
23.3198,-0.000833456
23.299,-0.000833463
23.2783,-0.000833481
23.2575,-0.00083351
23.2369,-0.000833548
23.2162,-0.000833596
23.1956,-0.000833654
23.175,-0.000833721
23.1545,-0.000833797
23.134,-0.000833882
23.1135,-0.000833976
23.0931,-0.000834078
23.0727,-0.000834189
23.0523,-0.000834308
23.032,-0.000834435
23.0117,-0.00083457
22.9915,-0.000834712
22.9713,-0.000834862
22.9511,-0.000835019
22.9309,-0.000835184
22.9108,-0.000835355
22.8908,-0.000835534
22.8707,-0.00083572
22.8507,-0.000835912
22.8308,-0.000836111
22.8108,-0.000836316
22.7909,-0.000836527
22.7711,-0.000836744
22.7513,-0.000836968
22.7315,-0.000837197
22.7117,-0.000837432
22.692,-0.000837672
22.6723,-0.000837918
22.6527,-0.00083817
22.6331,-0.000838426
22.6135,-0.000838688
22.594,-0.000838954
22.5745,-0.000839226
22.555,-0.000839502
22.5355,-0.000839783
22.5161,-0.000840069
22.4968,-0.000840359
22.4775,-0.000840654
22.4582,-0.000840952
22.4389,-0.000841255
22.4197,-0.000841562
22.4005,-0.000841873
22.3813,-0.000842188
22.3622,-0.000842507
22.3431,-0.000842829
22.3241,-0.000843156
22.3051,-0.000843485
22.2861,-0.000843818
22.2671,-0.000844155
22.2482,-0.000844494
22.2293,-0.000844837
22.2105,-0.000845183
22.1917,-0.000845533
22.1729,-0.000845885
22.1541,-0.00084624
22.1354,-0.000846598
22.1168,-0.000846959
22.0981,-0.000847322
22.0795,-0.000847689
22.0609,-0.000848057
22.0424,-0.000848428
22.0239,-0.000848802
22.0054,-0.000849178
21.987,-0.000849556
21.9686,-0.000849937
21.9502,-0.00085032
21.9319,-0.000850704
21.9136,-0.000851091
21.8953,-0.00085148
21.8771,-0.000851871
21.8589,-0.000852264
21.8407,-0.000852659
21.8226,-0.000853056
21.8045,-0.000853454
21.7864,-0.000853854
21.7684,-0.000854256
21.7503,-0.000854659
21.7324,-0.000855064
21.7144,-0.00085547
21.6965,-0.000855878
21.6787,-0.000856287
21.6608,-0.000856698
21.643,-0.00085711
21.6253,-0.000857523
21.6075,-0.000857938
21.5898,-0.000858353
21.5721,-0.00085877
21.5545,-0.000859188
21.5369,-0.000859608
21.5193,-0.000860028
21.5018,-0.000860449
21.4842,-0.000860871
21.4668,-0.000861295
21.4493,-0.000861719
21.4319,-0.000862144
21.4145,-0.000862569
21.3972,-0.000862996
21.3799,-0.000863423
21.3626,-0.000863852
21.3453,-0.000864281
21.3281,-0.00086471
21.3109,-0.00086514
21.2938,-0.000865571
21.2766,-0.000866003
21.2595,-0.000866435
21.2425,-0.000866867
21.2255,-0.000867301
21.2085,-0.000867734
21.1915,-0.000868168
21.1746,-0.000868603
21.1577,-0.000869038
21.1408,-0.000869473
21.1239,-0.000869909
21.1071,-0.000870345
21.0904,-0.000870782
21.0736,-0.000871218
21.0569,-0.000871656
21.0402,-0.000872093
21.0236,-0.00087253
21.007,-0.000872968
20.9904,-0.000873406
20.9738,-0.000873844
20.9573,-0.000874283
20.9408,-0.000874721
20.9243,-0.00087516
20.9079,-0.000875598
20.8915,-0.000876037
20.8751,-0.000876476
20.8588,-0.000876915
20.8425,-0.000877354
20.8262,-0.000877793
20.81,-0.000878232
20.7937,-0.000878671
20.7776,-0.00087911
20.7614,-0.000879549
20.7453,-0.000879988
20.7292,-0.000880427
20.7131,-0.000880866
20.6971,-0.000881304
20.6811,-0.000881743
20.6651,-0.000882181
20.6492,-0.000882619
20.6333,-0.000883057
20.6174,-0.000883495
20.6015,-0.000883933
20.5857,-0.00088437
20.5699,-0.000884808
20.5542,-0.000885245
20.5384,-0.000885682
20.5227,-0.000886118
20.5071,-0.000886555
20.4914,-0.000886991
20.4758,-0.000887427
20.4602,-0.000887863
20.4447,-0.000888299
20.4292,-0.000888734
20.4137,-0.00088917
20.3982,-0.000889604
20.3828,-0.000890039
20.3674,-0.000890473
20.352,-0.000890907
20.3367,-0.000891341
20.3214,-0.000891774
20.3061,-0.000892207
20.2908,-0.000892639
20.2756,-0.000893071
20.2604,-0.000893503
20.2452,-0.000893935
20.2301,-0.000894366
20.215,-0.000894796
20.1999,-0.000895226
20.1849,-0.000895656
20.1698,-0.000896085
20.1548,-0.000896514
20.1399,-0.000896942
20.1249,-0.00089737
20.11,-0.000897797
20.0952,-0.000898224
20.0803,-0.000898651
20.0655,-0.000899076
20.0507,-0.000899502
20.0359,-0.000899926
20.0212,-0.000900351
20.0065,-0.000900774
19.9918,-0.000901197
19.9772,-0.00090162
19.9626,-0.000902042
19.948,-0.000902463
19.9334,-0.000902883
19.9189,-0.000903303
19.9044,-0.000903722
19.8899,-0.000904141
19.8754,-0.000904559
19.861,-0.000904976
19.8466,-0.000905394
19.8323,-0.000905811
19.8179,-0.000906228
19.8036,-0.000906644
19.7893,-0.000907059
19.7751,-0.000907474
19.7609,-0.000907888
19.7467,-0.000908302
19.7325,-0.000908715
19.7184,-0.000909127
19.7043,-0.000909539
19.6902,-0.00090995
19.6761,-0.00091036
19.6621,-0.00091077
19.6481,-0.000911179
19.6341,-0.000911587
19.6202,-0.000911995
19.6062,-0.000912402
19.5923,-0.000912809
19.5785,-0.000913215
19.5646,-0.00091362
19.5508,-0.000914024
19.5371,-0.000914428
19.5233,-0.000914831
19.5096,-0.000915234
19.4959,-0.000915635
19.4822,-0.000916036
19.4685,-0.000916437
19.4549,-0.000916836
19.4413,-0.000917235
19.4278,-0.000917633
19.4142,-0.000918031
19.4007,-0.000918428
19.3872,-0.000918824
19.3738,-0.00091922
19.3603,-0.000919615
19.3469,-0.00092001
19.3336,-0.000920403
19.3202,-0.000920796
19.3069,-0.000921189
19.2936,-0.00092158
19.2803,-0.000921971
19.2671,-0.000922362
19.2539,-0.000922751
19.2407,-0.00092314
19.2275,-0.000923529
19.2144,-0.000923916
19.2013,-0.000924303
19.1882,-0.000924689
19.1751,-0.000925075
19.1621,-0.00092546
19.1491,-0.000925844
19.1361,-0.000926227
19.1231,-0.00092661
19.1102,-0.000926992
19.0973,-0.000927374
19.0844,-0.000927754
19.0716,-0.000928135
19.0587,-0.000928514
19.0459,-0.000928893
19.0332,-0.000929271
19.0204,-0.000929648
19.0077,-0.000930025
18.995,-0.000930401
18.9823,-0.000930776
18.9697,-0.00093115
18.9571,-0.000931524
18.9445,-0.000931897
18.9319,-0.00093227
18.9194,-0.000932642
18.9069,-0.000933013
18.8944,-0.000933383
18.8819,-0.000933753
18.8695,-0.000934122
18.857,-0.00093449
18.8447,-0.000934858
18.8323,-0.000935225
18.8199,-0.000935591
18.8076,-0.000935957
18.7953,-0.000936321
18.7831,-0.000936686
18.7708,-0.000937049
18.7586,-0.000937412
18.7464,-0.000937774
18.7343,-0.000938136
18.7221,-0.000938497
18.71,-0.000938857
18.6979,-0.000939217
18.6859,-0.000939576
18.6738,-0.000939934
18.6618,-0.000940291
18.6498,-0.000940648
18.6379,-0.000941004
18.6259,-0.00094136
18.614,-0.000941715
18.6021,-0.000942069
18.5902,-0.000942422
18.5784,-0.000942775
18.5666,-0.000943127
18.5548,-0.000943478
18.543,-0.000943829
18.5313,-0.000944179
18.5196,-0.000944528
18.5079,-0.000944877
18.4962,-0.000945225
18.4845,-0.000945572
18.4729,-0.000945919
18.4613,-0.000946265
18.4497,-0.00094661
18.4382,-0.000946955
18.4267,-0.000947298
18.4152,-0.000947642
18.4037,-0.000947984
18.3922,-0.000948326
18.3808,-0.000948667
18.3694,-0.000949008
18.358,-0.000949348
18.3466,-0.000949687
18.3353,-0.000950025
18.324,-0.000950363
18.3127,-0.0009507
18.3014,-0.000951037
18.2902,-0.000951372
18.279,-0.000951707
18.2678,-0.000952042
18.2566,-0.000952375
18.2455,-0.000952709
18.2343,-0.000953041
18.2232,-0.000953373
18.2122,-0.000953704
18.2011,-0.000954034
18.1901,-0.000954364
18.1791,-0.000954693
18.1681,-0.000955022
18.1571,-0.000955349
18.1462,-0.000955676
18.1353,-0.000956003
18.1244,-0.000956329
18.1135,-0.000956654
18.1027,-0.000956978
18.0919,-0.000957302
18.0811,-0.000957625
18.0703,-0.000957947
18.0595,-0.000958269
18.0488,-0.00095859
18.0381,-0.00095891
18.0274,-0.00095923
18.0167,-0.000959549
18.0061,-0.000959867
17.9955,-0.000960185
17.9849,-0.000960502
17.9743,-0.000960818
17.9638,-0.000961134
17.9533,-0.000961449
17.9428,-0.000961763
17.9323,-0.000962076
17.9218,-0.000962389
17.9114,-0.000962702
17.901,-0.000963013
17.8906,-0.000963324
17.8802,-0.000963635
17.8699,-0.000963945
17.8595,-0.000964254
17.8492,-0.000964562
17.839,-0.00096487
17.8287,-0.000965177
17.8185,-0.000965483
17.8083,-0.000965789
17.7981,-0.000966094
17.7879,-0.000966399
17.7777,-0.000966703
17.7676,-0.000967006
17.7575,-0.000967308
17.7474,-0.00096761
17.7374,-0.000967911
17.7273,-0.000968212
17.7173,-0.000968512
17.7073,-0.000968811
17.6974,-0.00096911
17.6874,-0.000969408
17.6775,-0.000969705
17.6676,-0.000970002
17.6577,-0.000970298
17.6478,-0.000970593
17.638,-0.000970888
17.6282,-0.000971182
17.6184,-0.000971475
17.6086,-0.000971768
17.5988,-0.00097206
17.5891,-0.000972352
17.5794,-0.000972643
17.5697,-0.000972933
17.56,-0.000973223
17.5504,-0.000973512
17.5408,-0.0009738
17.5311,-0.000974088
17.5216,-0.000974375
17.512,-0.000974661
17.5025,-0.000974947
17.4929,-0.000975232
17.4834,-0.000975517
17.474,-0.000975801
17.4645,-0.000976084
17.4551,-0.000976367
17.4456,-0.000976649
17.4362,-0.000976931
17.4269,-0.000977212
17.4175,-0.000977492
17.4082,-0.000977771
17.3989,-0.00097805
17.3896,-0.000978329
17.3803,-0.000978607
17.3711,-0.000978884
17.3618,-0.00097916
17.3526,-0.000979436
17.3434,-0.000979712
17.3343,-0.000979986
17.3251,-0.000980261
17.316,-0.000980534
17.3069,-0.000980807
17.2978,-0.000981079
17.2887,-0.000981351
17.2797,-0.000981622
17.2707,-0.000981892
17.2617,-0.000982162
17.2527,-0.000982431
17.2437,-0.0009827
17.2348,-0.000982968
17.2258,-0.000983236
17.2169,-0.000983502
17.2081,-0.000983769
17.1992,-0.000984034
17.1904,-0.000984299
17.1815,-0.000984564
17.1727,-0.000984828
17.1639,-0.000985091
17.1552,-0.000985353
17.1464,-0.000985616
17.1377,-0.000985877
17.129,-0.000986138
17.1203,-0.000986398
17.1117,-0.000986658
17.103,-0.000986917
17.0944,-0.000987176
17.0858,-0.000987433
17.0772,-0.000987691
17.0686,-0.000987948
17.0601,-0.000988204
17.0516,-0.000988459
17.0431,-0.000988714
17.0346,-0.000988969
17.0261,-0.000989223
17.0177,-0.000989476
17.0092,-0.000989729
17.0008,-0.000989981
16.9924,-0.000990232
16.9841,-0.000990483
16.9757,-0.000990734
16.9674,-0.000990984
16.9591,-0.000991233
16.9508,-0.000991481
16.9425,-0.00099173
16.9343,-0.000991977
16.926,-0.000992224
16.9178,-0.00099247
16.9096,-0.000992716
16.9014,-0.000992961
16.8933,-0.000993206
16.8851,-0.00099345
16.877,-0.000993694
16.8689,-0.000993937
16.8608,-0.000994179
16.8528,-0.000994421
16.8447,-0.000994662
16.8367,-0.000994903
16.8287,-0.000995143
16.8207,-0.000995382
16.8127,-0.000995621
16.8048,-0.00099586
16.7969,-0.000996098
16.789,-0.000996335
16.7811,-0.000996572
16.7732,-0.000996808
16.7653,-0.000997044
16.7575,-0.000997279
16.7497,-0.000997513
16.7419,-0.000997747
16.7341,-0.000997981
16.7263,-0.000998214
16.7186,-0.000998446
16.7108,-0.000998678
16.7031,-0.000998909
16.6954,-0.00099914
16.6878,-0.00099937
16.6801,-0.0009996
16.6725,-0.000999829
16.6649,-0.00100006
16.6573,-0.00100029
16.6497,-0.00100051
16.6421,-0.00100074
16.6346,-0.00100097
16.6271,-0.00100119
16.6195,-0.00100142
16.6121,-0.00100164
16.6046,-0.00100187
16.5971,-0.00100209
16.5897,-0.00100231
16.5823,-0.00100253
16.5749,-0.00100276
16.5675,-0.00100298
16.5601,-0.0010032
16.5528,-0.00100342
16.5454,-0.00100364
16.5381,-0.00100386
16.5308,-0.00100408
16.5236,-0.0010043
16.5163,-0.00100451
16.5091,-0.00100473
16.5018,-0.00100495
16.4946,-0.00100516
16.4874,-0.00100538
16.4803,-0.00100559
16.4731,-0.00100581
16.466,-0.00100602
16.4589,-0.00100624
16.4518,-0.00100645
16.4447,-0.00100666
16.4376,-0.00100687
16.4306,-0.00100708
16.4235,-0.0010073
16.4165,-0.00100751
16.4095,-0.00100772
16.4026,-0.00100793
16.3956,-0.00100813
16.3886,-0.00100834
16.3817,-0.00100855
16.3748,-0.00100876
16.3679,-0.00100896
16.361,-0.00100917
16.3542,-0.00100938
16.3473,-0.00100958
16.3405,-0.00100979
16.3337,-0.00100999
16.3269,-0.00101019
16.3201,-0.0010104
16.3134,-0.0010106
16.3066,-0.0010108
16.2999,-0.001011
16.2932,-0.00101121
16.2865,-0.00101141
16.2799,-0.00101161
16.2732,-0.00101181
16.2666,-0.001012
16.2599,-0.0010122
16.2533,-0.0010124
16.2467,-0.0010126
16.2402,-0.0010128
16.2336,-0.00101299
16.2271,-0.00101319
16.2205,-0.00101338
16.214,-0.00101358
16.2076,-0.00101377
16.2011,-0.00101397
16.1946,-0.00101416
16.1882,-0.00101436
16.1818,-0.00101455
16.1754,-0.00101474
16.169,-0.00101493
16.1626,-0.00101512
16.1562,-0.00101531
16.1499,-0.0010155
16.1436,-0.00101569
16.1372,-0.00101588
16.131,-0.00101607
16.1247,-0.00101626
16.1184,-0.00101645
16.1122,-0.00101664
16.1059,-0.00101682
16.0997,-0.00101701
16.0935,-0.00101719
16.0874,-0.00101738
16.0812,-0.00101756
16.075,-0.00101775
16.0689,-0.00101793
16.0628,-0.00101812
16.0567,-0.0010183
16.0506,-0.00101848
16.0445,-0.00101866
16.0385,-0.00101885
16.0324,-0.00101903
16.0264,-0.00101921
