fast_sodium_current | i_Na (picoA_per_picoF),membrane | V (millivolt)
-3.2651e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26509e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26508e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26507e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26506e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26505e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26504e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26503e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26502e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.26501e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.265e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26499e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3995
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26498e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26497e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26496e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26495e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26494e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26493e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26492e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.26491e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.2649e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26489e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26488e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26487e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26486e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3996
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26485e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26484e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26483e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26482e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.26481e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.2648e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26479e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26478e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26477e-06,-86.3997
-3.26476e-06,-86.3997
-3.26476e-06,-86.3997
-3.26476e-06,-86.3997
