environment | time (second),Concentrations | C_ext_H (mM),Concentrations | C_ext_Na (mM),Concentrations | C_ext_Na' (mM/second),Concentrations | C_ext_NH4 (mM),Concentrations | C_int_H (mM),Concentrations | C_int_Na (mM),Concentrations | C_int_NH4 (mM),NHE3 | alpha_ext_Na (dimensionless),NHE3 | alpha_int_Na (dimensionless),NHE3 | beta_ext_H (dimensionless),NHE3 | beta_int_H (dimensionless),NHE3 | gamma_ext_NH4 (dimensionless),NHE3 | gamma_int_NH4 (dimensionless),NHE3 | J_NHE3_H (nmol_per_s_per_cm2),NHE3 | J_NHE3_Na (nmol_per_s_per_cm2),NHE3 | J_NHE3_NH4 (nmol_per_s_per_cm2),NHE3 | sum_NHE3 (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_H (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_Na (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_NH4 (nmol_per_s_per_cm2),NHE3_Parameters | K_NHE3_H (mM),NHE3_Parameters | K_NHE3_Na (mM),NHE3_Parameters | K_NHE3_NH4 (mM),NHE3_Parameters | XTxP0_NHE3_H (nmol_per_s_per_cm2),NHE3_Parameters | XTxP0_NHE3_Na (nmol_per_s_per_cm2),NHE3_Parameters | XTxP0_NHE3_NH4 (nmol_per_s_per_cm2),,,,,,NHE3 | C_ext_Na (mM),NHE3 | C_int_Na (mM)
0.577,0.0495,145.77,10,0.2,0.001,19.6,0.23,4.859,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1978,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.77,19.6
0.578,0.0495,145.78,10,0.2,0.001,19.6,0.23,4.85933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1979,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.78,19.6
0.579,0.0495,145.79,10,0.2,0.001,19.6,0.23,4.85967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1979,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.79,19.6
0.58,0.0495,145.8,10,0.2,0.001,19.6,0.23,4.86,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1979,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.8,19.6
0.581,0.0495,145.81,10,0.2,0.001,19.6,0.23,4.86033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1979,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.81,19.6
0.582,0.0495,145.82,10,0.2,0.001,19.6,0.23,4.86067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1979,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.82,19.6
0.583,0.0495,145.83,10,0.2,0.001,19.6,0.23,4.861,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.198,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.83,19.6
0.584,0.0495,145.84,10,0.2,0.001,19.6,0.23,4.86133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.198,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.84,19.6
0.585,0.0495,145.85,10,0.2,0.001,19.6,0.23,4.86167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.198,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.85,19.6
0.586,0.0495,145.86,10,0.2,0.001,19.6,0.23,4.862,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.198,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.86,19.6
0.587,0.0495,145.87,10,0.2,0.001,19.6,0.23,4.86233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1981,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.87,19.6
0.588,0.0495,145.88,10,0.2,0.001,19.6,0.23,4.86267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1981,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.88,19.6
0.589,0.0495,145.89,10,0.2,0.001,19.6,0.23,4.863,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1981,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.89,19.6
0.59,0.0495,145.9,10,0.2,0.001,19.6,0.23,4.86333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1981,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.9,19.6
0.591,0.0495,145.91,10,0.2,0.001,19.6,0.23,4.86367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1981,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.91,19.6
0.592,0.0495,145.92,10,0.2,0.001,19.6,0.23,4.864,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1982,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.92,19.6
0.593,0.0495,145.93,10,0.2,0.001,19.6,0.23,4.86433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1982,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.93,19.6
0.594,0.0495,145.94,10,0.2,0.001,19.6,0.23,4.86467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1982,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.94,19.6
0.595,0.0495,145.95,10,0.2,0.001,19.6,0.23,4.865,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1982,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.95,19.6
0.596,0.0495,145.96,10,0.2,0.001,19.6,0.23,4.86533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1983,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.96,19.6
0.597,0.0495,145.97,10,0.2,0.001,19.6,0.23,4.86567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1983,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.97,19.6
0.598,0.0495,145.98,10,0.2,0.001,19.6,0.23,4.866,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1983,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.98,19.6
0.599,0.0495,145.99,10,0.2,0.001,19.6,0.23,4.86633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1983,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,145.99,19.6
0.6,0.0495,146,10,0.2,0.001,19.6,0.23,4.86667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1983,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146,19.6
0.601,0.0495,146.01,10,0.2,0.001,19.6,0.23,4.867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1984,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.01,19.6
0.602,0.0495,146.02,10,0.2,0.001,19.6,0.23,4.86733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1984,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.02,19.6
0.603,0.0495,146.03,10,0.2,0.001,19.6,0.23,4.86767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1984,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.03,19.6
0.604,0.0495,146.04,10,0.2,0.001,19.6,0.23,4.868,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1984,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.04,19.6
0.605,0.0495,146.05,10,0.2,0.001,19.6,0.23,4.86833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1984,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.05,19.6
0.606,0.0495,146.06,10,0.2,0.001,19.6,0.23,4.86867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1985,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.06,19.6
0.607,0.0495,146.07,10,0.2,0.001,19.6,0.23,4.869,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1985,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.07,19.6
0.608,0.0495,146.08,10,0.2,0.001,19.6,0.23,4.86933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1985,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.08,19.6
0.609,0.0495,146.09,10,0.2,0.001,19.6,0.23,4.86967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1985,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.09,19.6
0.61,0.0495,146.1,10,0.2,0.001,19.6,0.23,4.87,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1986,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.1,19.6
0.611,0.0495,146.11,10,0.2,0.001,19.6,0.23,4.87033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1986,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.11,19.6
0.612,0.0495,146.12,10,0.2,0.001,19.6,0.23,4.87067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1986,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.12,19.6
0.613,0.0495,146.13,10,0.2,0.001,19.6,0.23,4.871,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1986,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.13,19.6
0.614,0.0495,146.14,10,0.2,0.001,19.6,0.23,4.87133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1986,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.14,19.6
0.615,0.0495,146.15,10,0.2,0.001,19.6,0.23,4.87167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1987,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.15,19.6
0.616,0.0495,146.16,10,0.2,0.001,19.6,0.23,4.872,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1987,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.16,19.6
0.617,0.0495,146.17,10,0.2,0.001,19.6,0.23,4.87233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1987,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.17,19.6
0.618,0.0495,146.18,10,0.2,0.001,19.6,0.23,4.87267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1987,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.18,19.6
0.619,0.0495,146.19,10,0.2,0.001,19.6,0.23,4.873,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1988,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.19,19.6
0.62,0.0495,146.2,10,0.2,0.001,19.6,0.23,4.87333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1988,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.2,19.6
0.621,0.0495,146.21,10,0.2,0.001,19.6,0.23,4.87367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1988,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.21,19.6
0.622,0.0495,146.22,10,0.2,0.001,19.6,0.23,4.874,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1988,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.22,19.6
0.623,0.0495,146.23,10,0.2,0.001,19.6,0.23,4.87433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1988,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.23,19.6
0.624,0.0495,146.24,10,0.2,0.001,19.6,0.23,4.87467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1989,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.24,19.6
0.625,0.0495,146.25,10,0.2,0.001,19.6,0.23,4.875,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.52E-05,-8.50E-07,21.1989,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.25,19.6
0.626,0.0495,146.26,10,0.2,0.001,19.6,0.23,4.87533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1989,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.26,19.6
0.627,0.0495,146.27,10,0.2,0.001,19.6,0.23,4.87567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1989,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.27,19.6
0.628,0.0495,146.28,10,0.2,0.001,19.6,0.23,4.876,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1989,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.28,19.6
0.629,0.0495,146.29,10,0.2,0.001,19.6,0.23,4.87633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.199,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.29,19.6
0.63,0.0495,146.3,10,0.2,0.001,19.6,0.23,4.87667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.199,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.3,19.6
0.631,0.0495,146.31,10,0.2,0.001,19.6,0.23,4.877,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.199,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.31,19.6
0.632,0.0495,146.32,10,0.2,0.001,19.6,0.23,4.87733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.199,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.32,19.6
0.633,0.0495,146.33,10,0.2,0.001,19.6,0.23,4.87767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1991,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.33,19.6
0.634,0.0495,146.34,10,0.2,0.001,19.6,0.23,4.878,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1991,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.34,19.6
0.635,0.0495,146.35,10,0.2,0.001,19.6,0.23,4.87833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1991,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.35,19.6
0.636,0.0495,146.36,10,0.2,0.001,19.6,0.23,4.87867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1991,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.36,19.6
0.637,0.0495,146.37,10,0.2,0.001,19.6,0.23,4.879,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1991,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.37,19.6
0.638,0.0495,146.38,10,0.2,0.001,19.6,0.23,4.87933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1992,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.38,19.6
0.639,0.0495,146.39,10,0.2,0.001,19.6,0.23,4.87967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1992,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.39,19.6
0.64,0.0495,146.4,10,0.2,0.001,19.6,0.23,4.88,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1992,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.4,19.6
0.641,0.0495,146.41,10,0.2,0.001,19.6,0.23,4.88033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1992,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.41,19.6
0.642,0.0495,146.42,10,0.2,0.001,19.6,0.23,4.88067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1993,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.42,19.6
0.643,0.0495,146.43,10,0.2,0.001,19.6,0.23,4.881,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1993,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.43,19.6
0.644,0.0495,146.44,10,0.2,0.001,19.6,0.23,4.88133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1993,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.44,19.6
0.645,0.0495,146.45,10,0.2,0.001,19.6,0.23,4.88167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1993,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.45,19.6
0.646,0.0495,146.46,10,0.2,0.001,19.6,0.23,4.882,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1993,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.46,19.6
0.647,0.0495,146.47,10,0.2,0.001,19.6,0.23,4.88233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1994,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.47,19.6
0.648,0.0495,146.48,10,0.2,0.001,19.6,0.23,4.88267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1994,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.48,19.6
0.649,0.0495,146.49,10,0.2,0.001,19.6,0.23,4.883,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1994,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.49,19.6
0.65,0.0495,146.5,10,0.2,0.001,19.6,0.23,4.88333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1994,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.5,19.6
0.651,0.0495,146.51,10,0.2,0.001,19.6,0.23,4.88367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1994,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.51,19.6
0.652,0.0495,146.52,10,0.2,0.001,19.6,0.23,4.884,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1995,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.52,19.6
0.653,0.0495,146.53,10,0.2,0.001,19.6,0.23,4.88433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1995,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.53,19.6
0.654,0.0495,146.54,10,0.2,0.001,19.6,0.23,4.88467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1995,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.54,19.6
0.655,0.0495,146.55,10,0.2,0.001,19.6,0.23,4.885,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1995,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.55,19.6
0.656,0.0495,146.56,10,0.2,0.001,19.6,0.23,4.88533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1996,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.56,19.6
0.657,0.0495,146.57,10,0.2,0.001,19.6,0.23,4.88567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1996,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.57,19.6
0.658,0.0495,146.58,10,0.2,0.001,19.6,0.23,4.886,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1996,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.58,19.6
0.659,0.0495,146.59,10,0.2,0.001,19.6,0.23,4.88633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1996,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.59,19.6
0.66,0.0495,146.6,10,0.2,0.001,19.6,0.23,4.88667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1996,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.6,19.6
0.661,0.0495,146.61,10,0.2,0.001,19.6,0.23,4.887,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1997,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.61,19.6
0.662,0.0495,146.62,10,0.2,0.001,19.6,0.23,4.88733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1997,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.62,19.6
0.663,0.0495,146.63,10,0.2,0.001,19.6,0.23,4.88767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1997,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.63,19.6
0.664,0.0495,146.64,10,0.2,0.001,19.6,0.23,4.888,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1997,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.64,19.6
0.665,0.0495,146.65,10,0.2,0.001,19.6,0.23,4.88833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1998,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.65,19.6
0.666,0.0495,146.66,10,0.2,0.001,19.6,0.23,4.88867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.60E-05,-5.51E-05,-8.50E-07,21.1998,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,146.66,19.6
